mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/issues/2068,2068,"0x182244000 - 0x182244fff libenergytrace.dylib arm64  <c4ee08bffdfc3ce0990c1fbeb858f9dc> /usr/lib/libenergytrace.dylib",Issue
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/issues/1274,1274,"> I have Background App Refresh disabled... system-wide.  Yet, the Firefox app managed to get 8.6 hours of Background App Refresh...  and a significant chunk of my battery charge.  Firefox even used more battery than my Safari app, even though I BARELY used the Firefox app.  Firefox is NOT respecting the Background App Refresh setting...  it's going ahead and performing Background App Refresh—and tons of it, at that—despite the setting.",Issue
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/issues/601,601,Firefox using signficant energy,Issue
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/pull/3116,3116,With the power vested in me I merge this Protocol into 1 function! 🕺 ,PullRequest
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/pull/3017,3017,"Do you really want to fetch and update the FxA device list every time we even consider syncing clients? Remember that `synchronizeLocalClients` won't do any work unless we need to, and your `updateFxADevices` flow here not only hits the network, but also writes to the DB. That's power-hungry.",PullRequest
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/pull/2728,2728,"It's not clear the maximum HTTP requests we're allowed to use in an APNS extension, though there is a time and battery pressure to minimise the number before push notifications are throttled.",PullRequest
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/pull/2677,2677,"- Summing the frecency for a domain can give some domains too much weight. (like google) If you have a _lot_ of visits to a certain domain with low frecency score it'll over power a domain with few urls but higher frecency. What if we didn't sum and used individual url frecency instead? ",PullRequest
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/pull/2104,2104,2. Its data is powered by a list of `BlurTableViewActions` so that the menu can be configurable based on the context,PullRequest
mozilla-mobile,firefox-ios,https://github.com/mozilla-mobile/firefox-ios/pull/1172,1172,- During playback hit the power button on your iPhone to turn the screen off,PullRequest
chrisballinger,BLEMeshChat,https://github.com/chrisballinger/BLEMeshChat/issues/3,3,"Telehash v2 was heavily DHT-oriented, and I eventually came to the conclusion that live mesh maintenance on a mobile device (e.g. over LTE) is just not practical from a battery usage standpoint.  (See: http://cafbit.com/entry/battery_cost_of_periodic_mobile )  I think this became a point of discouragement for my Android-centric Java implementation of v2.  A future v3 implementation may make a lot more sense.",Issue
chrisballinger,BLEMeshChat,https://github.com/chrisballinger/BLEMeshChat/issues/2,2,"Right now it maxes out the CPU and brings the interface to a crawl, and probably drains your battery really quickly as well.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/959,959,"It is because of your vision and skill that ChatSecure exists, regardless of the individual preexisting libraries included within the end product. While I and, I’m sure, others are absolutely grateful that such tools are available via solid copyleft licensing such as the Free Software Foundation provides through its sister-site `Gnu.org`, it is people such as @chrisballinger who are continuing to push the envelope to ensure that privacy remains a fundamental human right, regardless of any centralised powers’ attempts at seeing it wiped from our collective memories.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/782,782,but it's non-deterministic and depends on some secret iOS battery algorithm.,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/770,770,"- IPhone SE with latest iOS. Low battery mode off, all is ON in General Settings > ChatSecure.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/740,740,"- I know so far only one reason: the iphone is in some energy saving mode. What else if it's not that?",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/731,731,energy saving mode + PUSH notifications?,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/727,727,"The pubsub server has been having some uptime issues, which may have been the problem you saw. At some point yesterday the server became unresponsive and then was power cycled.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/676,676,"> server is not situated in a data center environment and its hardware and Internet channel are not duplicated for a fail-safe operation, hence its services can be inaccessible from time to time due to a network or power outage, a hardware problem, an upgrade or a reboot. Please not rely on Creep.im if the server uptime is crucial to you.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/660,660,"> server is not situated in a data center environment and its hardware and Internet channel are not duplicated for a fail-safe operation, hence its services can be inaccessible from time to time due to a network or power outage, a hardware problem, an upgrade or a reboot. Please not rely on Creep.im if the server uptime is crucial to you.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/637,637,"Were any of you using ""low power mode""?",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/561,561,Side effects include missing notifications on your other devices and increased battery drain.,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/557,557,"Pushes are not 100% reliable because we rely on background fetch, which is throttled by the OS in low battery situations or when background fetch is turned off.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/553,553,Excessive battery consumption (with push notifications enabled),Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/538,538,(Gajim also support encrypted HTTP upload and download. And ChatSecure/Gajim/Conversations can and should be powerful allies),Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/533,533,"The push notification class we are using (content-available) are not entirely reliable 100% of the time because they are designed to be used with updating content in the background like download a podcast or whatnot, so they can be throttled or not delivered. IIRC they don't work in low power mode either.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/487,487,"Because we rely on `content-available` there are circumstances where the push will never be received, or delayed/throttled for battery purposes. The only way to truly fix this is to add VoIP support so we can use PushKit's high priority background pushes like Signal/WhatsApp.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/483,483,"I believe, additional layer of encryption is also a hit on performance/battery consumption. It would be really great if the database encryption was optional: in my case the data on the device and iTunes backups are encrypted, so there is just no need for it.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/220,220,"Although I am happy you are finding this source code useful for learning, please do not use this repository for basic questions about iOS development or git. One of the most powerful tools you will learn will be how to properly Google an issue and using [Stack Overflow](http://stackoverflow.com).",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/152,152,chatsecure causing high cpu load -> overheat + battery killer,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/100,100,"because they want to save battery life by having all alerts sent over one internet connection to apple's iCloud push servers, rather than many apps with many connections to many servers.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/70,70,"Just tried the above on the iPad: wiped, powered down, reinstall no luck, same behaviour (Note: devices not jailbroken).",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/31,31,"One thing is really important on mobile devices, and that is power consumption. My suggestion is the following:",Issue
zgrossbart,bridges,https://github.com/zgrossbart/bridges/commit/9d7e83693850561662bddfff4f62be17ea638550,9d7e83693850561662bddfff4f62be17ea638550,image with dimensions of a power of 2.,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/b630132398178e7d83e5f108e61fe3219b3d2751,b630132398178e7d83e5f108e61fe3219b3d2751,Fix missing space in Dithmenos umbra power description.,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/d70a694e92dc6c158ebd1a718e51e8a461cd9cf7,d70a694e92dc6c158ebd1a718e51e8a461cd9cf7,"Enchantment down to +2, regen down to +7. It was a little too powerful.",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/501c6074db9de4e8940687c22413d93229f62171,501c6074db9de4e8940687c22413d93229f62171,This may be overboard with the power curve adjustment - manipulating,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/f8b1a133a1e306cacaef0772ad8361239125285d,f8b1a133a1e306cacaef0772ad8361239125285d,Flatten Gell's power curve.,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/e77a051a9308637442eb7c0f84028b52284e5a3e,e77a051a9308637442eb7c0f84028b52284e5a3e,"The spell did become more powerful in various ORB and rune portions of the game with the removal of -cTele. This is a reasonable adjustment for now. I don't think the spell is terribly problematic given a high XP cost at either L7 or L8, but we do have a number of higher-level translocation escape spells. May be worth revisiting the existance and effects of Dispersal/Disjunction/CBlink along with the lower-level Passage of Golubria at some point in 0.18.",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/215faab85b56944b0d58164c24a16ff24192f4de,215faab85b56944b0d58164c24a16ff24192f4de,Adjust formatting of god_powers.,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/75a41fec5b260e3405678e92336f8d186af7b559,75a41fec5b260e3405678e92336f8d186af7b559,has become much more powerful and abusable in endgame areas that were,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/78de33285ae52079f3091dc8b233310c3a94a2bb,78de33285ae52079f3091dc8b233310c3a94a2bb,I'm not entirely happy with the outcome -- god_power::rank does too many,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/daf50f858bb574147b72eb7ded726e102575d949,daf50f858bb574147b72eb7ded726e102575d949,"This replaces the old ""Gained the nth power of <god>"" notes, which are",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/0050d11712bdf88ac8b0297d6f85c39053093ffa,0050d11712bdf88ac8b0297d6f85c39053093ffa,"no less powerful and has other advantages.",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/cb1435c3823363a931a967384a02cc7124a5e255,cb1435c3823363a931a967384a02cc7124a5e255,completely enclosed.  But demanding a lucky teleport or high-power LRD,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/cb87171553a7e66c5419b7edc45d790f00d83571,cb87171553a7e66c5419b7edc45d790f00d83571,Inherit energy modifiers in derived undead (Lasty).,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/6f51edd3a3200fb94b01fa9687cea1557dc41d69,6f51edd3a3200fb94b01fa9687cea1557dc41d69,"Use ""power"" instead of ""spellpower"" in spell descriptions",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/495263577fd96e4ca6e582a0f2f9762f1158e7a6,495263577fd96e4ca6e582a0f2f9762f1158e7a6,Don't autopickup multiple crystal balls of energy (#9849),commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/7e641dc5a96560c34f506fd5bb825346da39e513,7e641dc5a96560c34f506fd5bb825346da39e513,a powerful secret tech).,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/a046a472fbc3163d9265f829d2164288d9c908cb,a046a472fbc3163d9265f829d2164288d9c908cb,"Storm cloud is arguably not more powerful than even mid-tier clouds",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/24042e097f3f558e3cd10acd4c82422f9680ddf6,24042e097f3f558e3cd10acd4c82422f9680ddf6,The power multiplier could be increased if the nerf is undesired.,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/8a4e7f54fa8b285ce39b12c00cd345ffc9d52935,8a4e7f54fa8b285ce39b12c00cd345ffc9d52935,as a power level adjustment.,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/fc16dad4d35d06b8f29b5703ab0d2c0e7f05f95e,fc16dad4d35d06b8f29b5703ab0d2c0e7f05f95e,Tweak new powered by death a bit,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/1cc541b22a808b635d25792be699b0ac277ae0f1,1cc541b22a808b635d25792be699b0ac277ae0f1,Refactor powered by death code,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/97eef23fd888cce2a2696bd17c87e74f968a1f5f,97eef23fd888cce2a2696bd17c87e74f968a1f5f,uninterestingly powerful on players).,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/741a2a3bce43e091e5e0679daf0e32f387c8bd5f,741a2a3bce43e091e5e0679daf0e32f387c8bd5f,"Gods can be more powerful than items, and it seems silly that putting on",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/d8b69f4bc4e69707502b308963935762dd79c982,d8b69f4bc4e69707502b308963935762dd79c982,"Base it on power, rather than the previous clouds' durations.",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/43ba276a6ec2fa5800bdac5ed5310825e90d0473,43ba276a6ec2fa5800bdac5ed5310825e90d0473,"damage (increasing with spellpower), depending on degree. Doesn't",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/5cd8c6c3f7bc419d865c54a5aa68040b1644a452,5cd8c6c3f7bc419d865c54a5aa68040b1644a452,Also cap power at 100 (formerly 200).,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/e239088b6c3343ad196543f8d56343a172d8fca4,e239088b6c3343ad196543f8d56343a172d8fca4,We already make players completely immune to negative energy damage at,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/87edefa621c97b5013f55740420663d9c09d2bc1,87edefa621c97b5013f55740420663d9c09d2bc1,"Winning (aka ""winscumming"") is often considered an overpowered",commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/87b32ff0065713e5101a2df2fd5adb24062fc9d2,87b32ff0065713e5101a2df2fd5adb24062fc9d2,Stunning monsters by decrementing their energy is a fairly unintuitive and,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/0a147b9ce3867da12863ae9edeeea218f5cb69c3,0a147b9ce3867da12863ae9edeeea218f5cb69c3,is said to have studied the power of magical crystal with single-minded,commit_message
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/7904a774474ecb951ac2da62a3719a7abd917fde,7904a774474ecb951ac2da62a3719a7abd917fde,Give Tukima's Dance a power multiplier,commit_message
